id,Cod. Disciplina,Per. Aluno,Situação Disc.
4bt5ff,SI32A,2,Aprovado por Nota/Frequência
4bt5ff,SI32B,2,Aprovado por Nota/Frequência
4bt5ff,SI31G,2,Aprovado por Nota/Frequência
4bt5ff,SI31C,2,Aprovado por Nota/Frequência
4bt5ff,SI31D,2,Aprovado por Nota/Frequência
4bt5ff,SI31F,2,Aprovado por Nota/Frequência
4bt5ff,SI32F,3,Aprovado por Nota/Frequência
4bt5ff,SI32E,3,Aprovado por Nota/Frequência
4bt5ff,SI32D,3,Aprovado por Nota/Frequência
4bt5ff,SI32C,3,Aprovado por Nota/Frequência
4kx3ow,CC31G,1,Reprovado por Nota
4kx3ow,CC31E,1,Crédito Consignado
4kx3ow,CC31D,1,Reprovado por Nota
4kx3ow,CC31C,1,Aprovado por Nota/Frequência
4kx3ow,CC31B,1,Aprovado por Nota/Frequência
4kx3ow,CC31A,1,Crédito Consignado
4kx3ow,CC31G,2,Aprovado por Nota/Frequência
4kx3ow,CC32A,2,Aprovado por Nota/Frequência
4kx3ow,CC32B,2,Aprovado por Nota/Frequência
4kx3ow,CC32E,2,Aprovado por Nota/Frequência
4kx3ow,CC32F,2,Aprovado por Nota/Frequência
4kx3ow,CC32G,2,Aprovado por Nota/Frequência
4kx3ow,CC33A,2,Aprovado por Nota/Frequência
4kx3ow,CC33B,2,Aprovado por Nota/Frequência
4kx3ow,CC33C,2,Aprovado por Nota/Frequência
4kx3ow,CC33D,2,Aprovado por Nota/Frequência
4kx3ow,CC33E,2,Aprovado por Nota/Frequência
4kx3ow,CC33F,2,Reprovado por Nota
4kx3ow,HU00A,2,Aprovado por Nota/Frequência
4kx3ow,CC38I,2,Aprovado por Nota/Frequência
4kx3ow,CC33F,3,Aprovado por Nota/Frequência
4kx3ow,CC34B,4,Aprovado por Nota/Frequência
4kx3ow,CC34C,4,Aprovado por Nota/Frequência
4kx3ow,CC34A,4,Reprovado por Nota
4kx3ow,CC34A,4,Aprovado por Nota/Frequência
4kx3ow,CC33G,4,Aprovado por Nota/Frequência
4kx3ow,CC31D,4,Reprovado por Nota/Frequência
4kx3ow,CC31D,4,Reprovado por Nota
4kx3ow,CC38N,4,Aprovado por Nota/Frequência
4kx3ow,CC36B,4,Reprovado por Nota
4kx3ow,CC35F,4,Reprovado por Nota
4kx3ow,CC35C,4,Reprovado por Nota/Frequência
4kx3ow,CC34G,4,Aprovado por Nota/Frequência
4kx3ow,CC34F,4,Reprovado por Nota/Frequência
4kx3ow,CC34F,4,Aprovado por Nota/Frequência
4kx3ow,CC34E,4,Reprovado por Nota/Frequência
4kx3ow,CC34E,4,Reprovado por Nota
4kx3ow,CC34D,4,Aprovado por Nota/Frequência
4kx3ow,CC34B,4,Reprovado por Nota
4kx3ow,CC37O,5,Aprovado por Nota/Frequência
4kx3ow,CC35A,5,Aprovado por Nota/Frequência
4kx3ow,CC35A,5,Reprovado por Nota
4kx3ow,CC35B,5,Reprovado por Nota/Frequência
4kx3ow,CC35B,5,Reprovado por Nota
4kx3ow,CC35B,5,Reprovado por Nota/Frequência
4kx3ow,CC35B,5,Reprovado por Nota/Frequência
4kx3ow,CC35D,5,Aprovado por Nota/Frequência
4kx3ow,CC35C,5,Reprovado por Nota
4kx3ow,CC35C,5,Reprovado por Nota
4kx3ow,CC35C,5,Reprovado por Nota
4kx3ow,CC35C,5,Aprovado por Nota/Frequência
4kx3ow,CC35F,5,Aprovado por Nota/Frequência
4kx3ow,CC35E,5,Aprovado por Nota/Frequência
4kx3ow,CC35G,5,Aprovado por Nota/Frequência
4kx3ow,CC36B,5,Aprovado por Nota/Frequência
4kx3ow,CC36A,5,Aprovado por Nota/Frequência
4kx3ow,CC36C,5,Aprovado por Nota/Frequência
4kx3ow,CC36E,5,Aprovado por Nota/Frequência
4kx3ow,CC36D,5,Aprovado por Nota/Frequência
4kx3ow,CC36F,5,Aprovado por Nota/Frequência
4kx3ow,CC37C,5,Reprovado por Nota
4kx3ow,CC37C,5,Aprovado por Nota/Frequência
4kx3ow,SI34A,5,Aprovado por Nota/Frequência
4kx3ow,EM31A,5,Reprovado por Nota
4kx3ow,EM31A,5,Reprovado por Nota
4kx3ow,EM31A,5,Reprovado por Nota
4kx3ow,CC37S,5,Reprovado por Nota/Frequência
4kx3ow,CC34E,5,Crédito Consignado
4kx3ow,CC37D,5,Aprovado por Nota/Frequência
4kx3ow,CC37F,5,Aprovado por Nota/Frequência
4kx3ow,CC37G,5,Reprovado por Nota
4kx3ow,CC37B,5,Aprovado por Nota/Frequência
4n1da8,CC37C,1,Crédito Consignado
4n1da8,CC33G,1,Aprovado por Nota/Frequência
4n1da8,CC38L,1,Aprovado por Nota/Frequência
4n1da8,EP31D,1,Reprovado por Nota
4n1da8,EM05F,1,Aprovado por Nota/Frequência
4n1da8,CC31A,1,Reprovado por Nota
4n1da8,CC31B,1,Aprovado por Nota/Frequência
4n1da8,CC31C,1,Aprovado por Nota/Frequência
4n1da8,CC31D,1,Reprovado por Nota
4n1da8,CC31D,1,Reprovado por Nota
4n1da8,CC31E,1,Aprovado por Nota/Frequência
4n1da8,CC31G,1,Reprovado por Nota
4n1da8,CC31G,1,Reprovado por Nota
4n1da8,CC32B,1,Aprovado por Nota/Frequência
4n1da8,CC32E,1,Crédito Consignado
4n1da8,CC32F,1,Crédito Consignado
4n1da8,CC33B,1,Reprovado por Nota
4n1da8,CC33B,1,Reprovado por Nota
4n1da8,CC33C,1,Aprovado por Nota/Frequência
4n1da8,CC33D,1,Reprovado por Nota
4n1da8,CC33F,1,Reprovado por Nota
4n1da8,CC33F,1,Reprovado por Nota
4n1da8,CC38I,1,Aprovado por Nota/Frequência
5h5a5c,CC31D,1,Reprovado por Nota/Frequência
5h5a5c,CC31G,1,Reprovado por Nota/Frequência
5h5a5c,CC31E,1,Aprovado por Nota/Frequência
5h5a5c,CC31C,1,Aprovado por Nota/Frequência
5h5a5c,CC31B,1,Aprovado por Nota/Frequência
5h5a5c,CC31A,1,Reprovado por Nota/Frequência
5+93ff,SI31B,1,Aprovado por Nota/Frequência
5+93ff,SI31C,1,Aprovado por Nota/Frequência
5+93ff,SI31A,1,Aprovado por Nota/Frequência
5+93ff,SI31D,2,Aprovado por Nota/Frequência
5+93ff,SI31E,2,Aprovado por Nota/Frequência
5+93ff,SI31F,2,Aprovado por Nota/Frequência
5+93ff,SI31G,2,Aprovado por Nota/Frequência
6ecbnz,SI31B,1,Aprovado por Nota/Frequência
6ecbnz,SI31A,1,Aprovado por Nota/Frequência
6ecbnz,SI31C,1,Aprovado por Nota/Frequência
6ecbnz,SI31G,2,Aprovado por Nota/Frequência
6ecbnz,SI32A,2,Aprovado por Nota/Frequência
6ecbnz,SI31F,2,Aprovado por Nota/Frequência
6ecbnz,SI31E,2,Aprovado por Nota/Frequência
6ecbnz,SI31D,2,Aprovado por Nota/Frequência
6ecbnz,SI32C,2,Aprovado em Exame de Suficiência
6ecbnz,SI32D,3,Aprovado por Nota/Frequência
6ecbnz,SI32E,3,Aprovado por Nota/Frequência
6ecbnz,SI33A,3,Aprovado por Nota/Frequência
6ecbnz,SI32F,3,Aprovado por Nota/Frequência
6ecbnz,SI33B,3,Aprovado por Nota/Frequência
6ecbnz,SI33C,3,Aprovado por Nota/Frequência
6ecbnz,SI33E,3,Aprovado por Nota/Frequência
6ecbnz,SI32B,3,Reprovado por Nota
6ecbnz,SI34D,4,Aprovado por Nota/Frequência
6ecbnz,SI33D,4,Aprovado por Nota/Frequência
6ecbnz,SI34B,4,Aprovado por Nota/Frequência
6ecbnz,SI34A,4,Aprovado por Nota/Frequência
6ecbnz,SI34C,4,Aprovado por Nota/Frequência
6ecbnz,SI34E,4,Aprovado por Nota/Frequência
6ecbnz,SI36G,5,Aprovado por Nota/Frequência
6ecbnz,SI35A,5,Aprovado por Nota/Frequência
6ecbnz,SI36F,5,Aprovado por Nota/Frequência
6ecbnz,SI35C,5,Aprovado por Nota/Frequência
6ecbnz,SI36H,5,Aprovado por Nota/Frequência
6ecbnz,SI35F,5,Aprovado por Nota/Frequência
6ecbnz,SI35E,5,Aprovado por Nota/Frequência
6ecbnz,SI36A,5,Aprovado por Nota/Frequência
6ecbnz,SI35G,5,Aprovado por Nota/Frequência
6ecbnz,SI36C,5,Aprovado por Nota/Frequência
6ecbnz,SI35B,5,Aprovado por Nota/Frequência
6ecbnz,SI36B,5,Reprovado por Nota/Frequência
6ecbnz,SI32B,5,Aprovado por Nota/Frequência
6ecbnz,SI36E,5,Aprovado por Nota/Frequência
6ecbnz,SI36D,5,Aprovado por Nota/Frequência
6ecbnz,SI35D,5,Aprovado por Nota/Frequência
6ecbnz,SI34F,5,Aprovado por Nota/Frequência
6ecbnz,SI37A,6,Aprovado por Nota
6ecbnz,SI36B,6,Aprovado por Nota/Frequência
6ecbnz,TA31M,6,Aprovado por Nota/Frequência
6ecbnz,SI33F,6,Crédito Consignado
6m3xwn,CC33F,1,Reprovado por Nota
6m3xwn,CC32G,1,Aprovado por Nota/Frequência
6m3xwn,CC32F,1,Reprovado por Nota
6m3xwn,CC32E,1,Aprovado por Nota/Frequência
6m3xwn,CC32B,1,Aprovado por Nota/Frequência
6m3xwn,CC31G,1,Crédito Consignado
6m3xwn,CC31G,1,Reprovado por Nota
6m3xwn,CC31E,1,Aprovado por Nota/Frequência
6m3xwn,CC31D,1,Reprovado por Nota/Frequência
6m3xwn,CC31C,1,Aprovado por Nota/Frequência
6m3xwn,CC31B,1,Reprovado por Nota
6m3xwn,CC31A,1,Reprovado por Nota
6m3xwn,EM31B,1,Aprovado por Nota/Frequência
6m3xwn,CC38L,1,Aprovado por Nota/Frequência
6m3xwn,CC38I,1,Aprovado por Nota/Frequência
6m3xwn,CC33D,2,Reprovado por Nota/Frequência
6m3xwn,CC33F,2,Aprovado por Nota/Frequência
6m3xwn,CC33D,2,Reprovado por Nota/Frequência
6m3xwn,CC33C,2,Aprovado por Nota/Frequência
6m3xwn,CC33B,2,Reprovado por Nota
6m3xwn,CC33B,2,Reprovado por Nota
6m3xwn,CC33B,2,Reprovado por Nota/Frequência
6m3xwn,CC33B,2,Reprovado por Nota/Frequência
6m3xwn,CC33B,2,Reprovado por Nota/Frequência
6m3xwn,CC32F,2,Reprovado por Nota
6m3xwn,CC32F,2,Reprovado por Nota
6m3xwn,CC32F,2,Reprovado por Nota
6m3xwn,CC32F,2,Reprovado por Nota
6m3xwn,CC31D,2,Reprovado por Nota/Frequência
6m3xwn,CC31B,2,Aprovado por Nota/Frequência
6m3xwn,CC31A,2,Reprovado por Nota
6m3xwn,CC31A,2,Aprovado por Nota/Frequência
6m3xwn,SI34F,2,Reprovado por Nota/Frequência
6m3xwn,ET32E,2,Aprovado por Nota/Frequência
6m3xwn,EP33H,2,Reprovado por Nota/Frequência
6m3xwn,EM38D,2,Aprovado por Nota/Frequência
6m3xwn,EM05F,2,Aprovado por Nota/Frequência
6m3xwn,CC38F,2,Crédito Consignado
6m3xwn,CC36B,2,Crédito Consignado
6m3xwn,CC34F,2,Reprovado por Nota/Frequência
6m3xwn,CC34F,2,Reprovado por Nota/Frequência
6m3xwn,CC34F,2,Reprovado por Nota/Frequência
6m3xwn,CC34D,2,Aprovado por Nota/Frequência
6m3xwn,CC34C,2,Reprovado por Nota/Frequência
6m3xwn,CC34C,2,Reprovado por Nota/Frequência
6m3xwn,CC34C,2,Reprovado por Nota
6m3xwn,CC34A,2,Reprovado por Nota/Frequência
6m3xwn,CC33G,2,Crédito Consignado
6m3xwn,CC33D,2,Reprovado por Nota/Frequência
8kqbnz,CC31G,1,Reprovado por Nota
8kqbnz,CC55A,1,Crédito Consignado
8kqbnz,CC31D,1,Reprovado por Nota
8kqbnz,CC31C,1,Aprovado por Nota/Frequência
8kqbnz,CC31B,1,Aprovado por Nota/Frequência
8kqbnz,CC31A,1,Aprovado por Nota/Frequência
8kqbnz,CC51A,1,Crédito Consignado
8kqbnz,CC51C,1,Crédito Consignado
8kqbnz,CC51D,1,Crédito Consignado
8kqbnz,CC51E,1,Crédito Consignado
8kqbnz,CC52A,1,Crédito Consignado
8kqbnz,CC52B,1,Crédito Consignado
8kqbnz,CC37Z,1,Crédito Consignado
8kqbnz,CC55B,1,Crédito Consignado
8kqbnz,CC55C,1,Crédito Consignado
8kqbnz,CC55E,1,Crédito Consignado
8kqbnz,CC56A,1,Crédito Consignado
8kqbnz,CC56B,1,Crédito Consignado
8kqbnz,CC56C,1,Crédito Consignado
8kqbnz,CC56D,1,Crédito Consignado
8kqbnz,CC57A,1,Crédito Consignado
8kqbnz,CC52C,1,Crédito Consignado
8kqbnz,CC52E,1,Crédito Consignado
8kqbnz,CC52F,1,Crédito Consignado
8kqbnz,CC53A,1,Crédito Consignado
8kqbnz,CC53B,1,Crédito Consignado
8kqbnz,CC53C,1,Crédito Consignado
8kqbnz,CC53D,1,Crédito Consignado
8kqbnz,CC53E,1,Crédito Consignado
8kqbnz,CC53F,1,Crédito Consignado
8kqbnz,CC54A,1,Crédito Consignado
8kqbnz,CC54B,1,Crédito Consignado
8kqbnz,CC54C,1,Crédito Consignado
8kqbnz,CC54D,1,Crédito Consignado
8kqbnz,CC54E,1,Crédito Consignado
8kqbnz,CC31E,1,Aprovado por Nota/Frequência
8kqbnz,CC32A,2,Reprovado por Nota
8kqbnz,CC31G,2,Crédito Consignado
8kqbnz,CC33G,2,Aprovado por Nota/Frequência
8kqbnz,CC33F,2,Reprovado por Nota
8kqbnz,CC33E,2,Reprovado por Nota/Frequência
8kqbnz,CC33D,2,Aprovado por Nota/Frequência
8kqbnz,CC33C,2,Aprovado por Nota/Frequência
8kqbnz,CC33B,2,Aprovado por Nota/Frequência
8kqbnz,CC33A,2,Reprovado por Nota
8kqbnz,CC32G,2,Aprovado por Nota/Frequência
8kqbnz,CC32F,2,Aprovado por Nota/Frequência
8kqbnz,CC32E,2,Aprovado por Nota/Frequência
8kqbnz,CC32B,2,Aprovado por Nota/Frequência
8kqbnz,CC32A,2,Aprovado por Nota/Frequência
8kqbnz,CC38L,2,Aprovado por Nota/Frequência
8kqbnz,CC38I,2,Aprovado por Nota/Frequência
8kqbnz,EM31B,2,Aprovado por Nota/Frequência
8kqbnz,CC33E,3,Aprovado por Nota/Frequência
8kqbnz,CC38J,3,Aprovado em Exame de Suficiência
8kqbnz,CC33A,3,Aprovado por Nota/Frequência
8kqbnz,CC35E,4,Aprovado por Nota/Frequência
8kqbnz,CC35F,4,Reprovado por Nota/Frequência
8kqbnz,CC35F,4,Aprovado por Nota/Frequência
8kqbnz,CC35C,4,Reprovado por Nota
8kqbnz,CC35C,4,Aprovado por Nota/Frequência
8kqbnz,EM05Q,4,Aprovado por Nota/Frequência
8kqbnz,EM31A,4,Aprovado por Nota/Frequência
8kqbnz,CC31D,4,Reprovado por Nota
8kqbnz,CC31D,4,Crédito Consignado
8kqbnz,CC31D,4,Reprovado por Nota
8kqbnz,AS34E,4,Reprovado por Nota/Frequência
8kqbnz,AS33B,4,Reprovado por Nota/Frequência
8kqbnz,CC35D,4,Aprovado por Nota/Frequência
8kqbnz,CC35B,4,Reprovado por Nota/Frequência
8kqbnz,CC35B,4,Reprovado por Nota/Frequência
8kqbnz,CC35A,4,Reprovado por Nota
8kqbnz,CC35A,4,Aprovado por Nota/Frequência
8kqbnz,CC34G,4,Aprovado por Nota/Frequência
8kqbnz,CC34F,4,Reprovado por Nota/Frequência
8kqbnz,CC34E,4,Reprovado por Nota
8kqbnz,CC34D,4,Aprovado por Nota/Frequência
8kqbnz,CC34B,4,Reprovado por Nota/Frequência
8kqbnz,CC34B,4,Reprovado por Nota/Frequência
8kqbnz,CC34B,4,Aprovado por Nota/Frequência
8kqbnz,CC34C,4,Aprovado por Nota/Frequência
8kqbnz,CC34A,4,Reprovado por Nota
8kqbnz,CC34A,4,Reprovado por Nota
8kqbnz,CC34A,4,Aprovado por Nota/Frequência
8kqbnz,CC33F,4,Reprovado por Nota/Frequência
8kqbnz,CC33F,4,Aprovado por Nota/Frequência
8kqbnz,CC33F,4,Reprovado por Nota
8kqbnz,CC33F,4,Reprovado por Nota
8kqbnz,CC32D,4,Reprovado por Nota/Frequência
8kqbnz,CC38M,4,Crédito Consignado
8kqbnz,CC36F,4,Aprovado por Nota/Frequência
8kqbnz,CC36D,4,Aprovado por Nota/Frequência
8kqbnz,CC36E,4,Reprovado por Nota
8kqbnz,CC36E,4,Reprovado por Nota
8kqbnz,CC36C,4,Reprovado por Nota/Frequência
8kqbnz,CC36A,4,Aprovado por Nota/Frequência
8kqbnz,CC36B,4,Reprovado por Nota/Frequência
8kqbnz,CC36B,4,Reprovado por Nota/Frequência
8kqbnz,CC36B,4,Reprovado por Nota/Frequência
8kqbnz,CC35G,4,Aprovado por Nota/Frequência
8kqbnz,EM32A,5,Aprovado por Nota/Frequência
8kqbnz,CC36B,5,Reprovado por Nota
8kqbnz,CC36E,5,Reprovado por Nota/Frequência
8kqbnz,CC32D,5,Crédito Consignado
8kqbnz,CC34E,5,Reprovado por Nota/Frequência
8kqbnz,CC34F,5,Reprovado por Nota/Frequência
8kqbnz,AS35B,5,Aprovado por Nota/Frequência
8kqbnz,CC35B,5,Reprovado por Nota
8kqbnz,CC36B,6,Aprovado por Nota/Frequência
8kqbnz,CC36C,6,Crédito Consignado
8kqbnz,CC37A,6,Aprovado por Nota/Frequência
8kqbnz,CC37C,6,Aprovado por Nota/Frequência
8kqbnz,CC37D,6,Aprovado por Nota/Frequência
8kqbnz,CC37P,6,Reprovado por Nota/Frequência
8kqbnz,CC38C,6,Aprovado por Nota/Frequência
8kqbnz,CC34E,6,Reprovado por Nota/Frequência
8kqbnz,CC35B,6,Aprovado por Nota/Frequência
8kqbnz,AS33B,7,Reprovado por Nota/Frequência
8kqbnz,CC55D,8,Aprovado por Nota/Frequência
8kqbnz,CC38A,8,Aprovado por Nota
8kqbnz,CC51B,8,Crédito Consignado
8kqbnz,CC39I,8,Aprovado por Nota/Frequência
8kqbnz,CC55D,8,Reprovado por Nota/Frequência
8kqbnz,CC02L,8,Reprovado por Nota/Frequência
8kqbnz,CC02U,8,Aprovado por Nota/Frequência
8kqbnz,CC37I,8,Aprovado por Nota/Frequência
8kqbnz,CC37B,8,Reprovado por Nota
8kqbnz,CC52D,8,Aprovado em Exame de Suficiência
81np9t,AS33E,1,Crédito Consignado
81np9t,SI31A,1,Aprovado por Nota/Frequência
81np9t,AS34A,1,Crédito Consignado
81np9t,SI31B,1,Aprovado por Nota/Frequência
81np9t,SI31C,1,Aprovado por Nota/Frequência
81np9t,AS33A,1,Crédito Consignado
81np9t,AS32D,1,Crédito Consignado
81np9t,AS32C,1,Crédito Consignado
81np9t,AS31E,1,Crédito Consignado
81np9t,AS31C,1,Crédito Consignado
81np9t,AS31A,1,Crédito Consignado
81np9t,AS01M,1,Crédito Consignado
81np9t,AS01L,1,Crédito Consignado
81np9t,AS01F,1,Crédito Consignado
81np9t,AS32B,2,Reprovado por Nota/Frequência
81np9t,AS34D,2,Reprovado por Nota/Frequência
81np9t,AS32B,2,Reprovado por Nota/Frequência
81np9t,SI31E,2,Aprovado por Nota/Frequência
81np9t,AS32B,2,Reprovado por Nota/Frequência
81np9t,SI32C,2,Aprovado em Exame de Suficiência
81np9t,SI32A,2,Aprovado por Nota/Frequência
81np9t,SI32B,2,Reprovado por Nota
81np9t,AS31B,2,Reprovado por Nota/Frequência
81np9t,SI31G,2,Aprovado por Nota/Frequência
81np9t,AS31D,2,Reprovado por Nota/Frequência
81np9t,AS31D,2,Reprovado por Nota/Frequência
81np9t,SI31F,2,Aprovado por Nota/Frequência
81np9t,AS32A,2,Reprovado por Nota/Frequência
81np9t,AS32A,2,Reprovado por Nota/Frequência
81np9t,SI32D,2,Reprovado por Nota
81np9t,SI32F,2,Aprovado por Nota/Frequência
81np9t,SI32E,2,Aprovado por Nota/Frequência
81np9t,SI31D,2,Reprovado por Nota
81np9t,SI33B,3,Aprovado por Nota/Frequência
81np9t,SI31D,3,Reprovado por Nota/Frequência
81np9t,SI33A,3,Reprovado por Nota/Frequência
81np9t,SI33A,3,Cancelado
81np9t,SI32D,3,Reprovado por Nota/Frequência
81np9t,SI32B,3,Aprovado por Nota/Frequência
81np9t,SI33B,3,Cancelado
81np9t,SI33B,3,Reprovado por Nota/Frequência
81np9t,SI33D,3,Aprovado por Nota/Frequência
81np9t,SI33D,3,Cancelado
81np9t,SI33C,3,Cancelado
81np9t,SI33C,3,Reprovado por Nota/Frequência
81np9t,SI33C,3,Cancelado
81np9t,SI33E,3,Aprovado por Nota/Frequência
81np9t,SI33F,3,Reprovado por Nota/Frequência
81np9t,SI33F,3,Cancelado
81np9t,SI34D,3,Cancelado
81np9t,SI34C,3,Cancelado
81np9t,SI34E,3,Cancelado
81np9t,SI32D,3,Cancelado
81np9t,SI33A,3,Cancelado
836own,CC31D,1,Aprovado por Nota/Frequência
836own,CC31A,1,Aprovado por Nota/Frequência
836own,CC31B,1,Aprovado por Nota/Frequência
836own,CC31G,1,Aprovado por Nota/Frequência
836own,CC31E,1,Aprovado por Nota/Frequência
836own,CC31C,1,Aprovado por Nota/Frequência
836own,CC32D,2,Aprovado por Nota/Frequência
836own,CC32A,2,Aprovado por Nota/Frequência
836own,CC32B,2,Aprovado por Nota/Frequência
836own,CC32G,3,Aprovado por Nota/Frequência
836own,CC38I,3,Aprovado por Nota/Frequência
836own,CC38L,3,Aprovado por Nota/Frequência
836own,CC32E,3,Aprovado por Nota/Frequência
836own,CC32F,3,Aprovado por Nota/Frequência
836own,CC33A,3,Aprovado por Nota/Frequência
836own,CC33B,3,Aprovado por Nota/Frequência
836own,CC33C,3,Aprovado por Nota/Frequência
836own,CC33D,3,Aprovado por Nota/Frequência
836own,CC34E,4,Aprovado por Nota/Frequência
836own,CC34A,4,Aprovado por Nota/Frequência
836own,CC33G,4,Aprovado por Nota/Frequência
836own,CC33F,4,Aprovado por Nota/Frequência
836own,CC33E,4,Aprovado por Nota/Frequência
836own,CC34D,4,Aprovado por Nota/Frequência
836own,CC34C,4,Aprovado por Nota/Frequência
836own,CC34B,4,Reprovado por Nota
836own,CC35B,5,Aprovado por Nota/Frequência
836own,CC35C,5,Aprovado por Nota/Frequência
836own,CC34G,5,Aprovado por Nota/Frequência
836own,CC35A,5,Aprovado por Nota/Frequência
836own,CC34F,5,Aprovado por Nota/Frequência
836own,CC35E,5,Aprovado por Nota/Frequência
836own,CC35G,5,Aprovado por Nota/Frequência
836own,CC35D,5,Aprovado por Nota/Frequência
836own,CC35F,5,Aprovado por Nota/Frequência
836own,CC36C,6,Aprovado por Nota/Frequência
836own,CC36B,6,Aprovado por Nota/Frequência
836own,CC36F,6,Aprovado por Nota/Frequência
836own,CC36E,6,Aprovado por Nota/Frequência
836own,CC36A,6,Aprovado por Nota/Frequência
836own,CC36D,6,Aprovado por Nota/Frequência
836own,CC34B,6,Aprovado por Nota/Frequência
836own,CC37C,7,Reprovado por Nota
836own,CC37D,7,Aprovado por Nota/Frequência
836own,CC37B,7,Aprovado por Nota/Frequência
836own,CC38C,7,Aprovado por Nota/Frequência
836own,CC38N,7,Aprovado por Nota/Frequência
836own,CC37A,8,Aprovado por Nota/Frequência
836own,CC37A,8,Reprovado por Nota/Frequência
836own,CC37C,8,Aprovado por Nota/Frequência
836own,CC37E,8,Aprovado por Nota/Frequência
836own,CC37O,8,Aprovado por Nota/Frequência
836own,CC38A,8,Sem Conclusão
836own,CC37Q,8,Aprovado por Nota/Frequência
836own,CC37T,8,Aprovado por Nota/Frequência
9iddnz,CC31G,1,Reprovado por Nota/Frequência
9iddnz,CC31E,1,Aprovado por Nota/Frequência
9iddnz,CC31A,1,Aprovado por Nota/Frequência
9iddnz,CC31C,1,Aprovado por Nota/Frequência
9iddnz,CC31B,1,Aprovado por Nota/Frequência
9iddnz,CC31D,1,Reprovado por Nota
9iddnz,CC33F,2,Reprovado por Nota/Frequência
9iddnz,CC33F,2,Reprovado por Nota/Frequência
9iddnz,CC33F,2,Reprovado por Nota/Frequência
9iddnz,CC33E,2,Reprovado por Nota/Frequência
9iddnz,CC33E,2,Reprovado por Nota/Frequência
9iddnz,CC33D,2,Reprovado por Nota/Frequência
9iddnz,CC33C,2,Reprovado por Nota/Frequência
9iddnz,CC33C,2,Cancelado
9iddnz,CC33C,2,Reprovado por Nota/Frequência
9iddnz,CC32G,2,Reprovado por Nota/Frequência
9iddnz,CC32G,2,Reprovado por Nota/Frequência
9iddnz,CC32G,2,Reprovado por Nota/Frequência
9iddnz,CC32G,2,Reprovado por Nota/Frequência
9iddnz,CC32G,2,Reprovado por Nota/Frequência
9iddnz,CC32F,2,Reprovado por Nota/Frequência
9iddnz,CC32F,2,Reprovado por Nota
9iddnz,CC32F,2,Reprovado por Nota
9iddnz,CC32F,2,Reprovado por Nota
9iddnz,CC32F,2,Reprovado por Nota/Frequência
9iddnz,CC32F,2,Reprovado por Nota/Frequência
9iddnz,CC32E,2,Reprovado por Nota/Frequência
9iddnz,CC32E,2,Reprovado por Nota/Frequência
9iddnz,CC32E,2,Reprovado por Nota/Frequência
9iddnz,CC32E,2,Reprovado por Nota/Frequência
9iddnz,CC32E,2,Reprovado por Nota/Frequência
9iddnz,CC32E,2,Reprovado por Frequência
9iddnz,CC32B,2,Reprovado por Nota/Frequência
9iddnz,CC32B,2,Reprovado por Nota/Frequência
9iddnz,CC32B,2,Reprovado por Nota/Frequência
9iddnz,CC32B,2,Reprovado por Nota/Frequência
9iddnz,CC32B,2,Reprovado por Nota
9iddnz,CC32A,2,Reprovado por Nota/Frequência
9iddnz,CC32A,2,Reprovado por Nota/Frequência
9iddnz,CC32A,2,Reprovado por Nota/Frequência
9iddnz,CC32A,2,Reprovado por Nota/Frequência
9iddnz,CC32A,2,Reprovado por Nota/Frequência
9iddnz,CC32A,2,Reprovado por Nota/Frequência
9iddnz,CC32A,2,Reprovado por Nota/Frequência
9iddnz,CC32A,2,Reprovado por Nota/Frequência
9iddnz,CC31G,2,Reprovado por Nota/Frequência
9iddnz,CC31G,2,Reprovado por Nota/Frequência
9iddnz,CC31D,2,Reprovado por Nota/Frequência
9iddnz,AS33E,2,Aprovado por Nota/Frequência
9iddnz,AS33E,2,Reprovado por Nota/Frequência
9iddnz,AS34B,2,Reprovado por Nota/Frequência
9iddnz,AS34C,2,Aprovado por Nota/Frequência
9iddnz,AS34C,2,Reprovado por Nota/Frequência
9iddnz,AS34D,2,Reprovado por Nota/Frequência
9iddnz,AS35C,2,Reprovado por Nota/Frequência
9iddnz,SI35A,2,Reprovado por Nota/Frequência
9iddnz,SI35B,2,Reprovado por Nota/Frequência
9iddnz,SI32D,2,Reprovado por Nota/Frequência
9iddnz,QM02O,2,Reprovado por Nota/Frequência
9iddnz,QM38F,2,Reprovado por Nota/Frequência
9iddnz,EQ31E,2,Reprovado por Nota/Frequência
9iddnz,EP05D,2,Reprovado por Nota/Frequência
9iddnz,EM31A,2,Reprovado por Nota
9iddnz,EM05O,2,Reprovado por Nota/Frequência
9iddnz,CC38P,2,Reprovado por Nota/Frequência
9iddnz,CC38P,2,Reprovado por Nota/Frequência
9iddnz,CC38L,2,Reprovado por Nota/Frequência
9iddnz,CC38L,2,Reprovado por Nota/Frequência
9iddnz,CC38I,2,Reprovado por Nota/Frequência
9iddnz,CC38I,2,Reprovado por Nota/Frequência
9iddnz,CC34D,2,Reprovado por Nota/Frequência
9iddnz,CC34D,2,Cancelado
9iddnz,CC34D,2,Reprovado por Nota/Frequência
9iddnz,CC34D,2,Reprovado por Nota/Frequência
9iddnz,CC34A,2,Reprovado por Nota/Frequência
9iddnz,CC33G,2,Reprovado por Nota/Frequência
9iddnz,CC33G,2,Reprovado por Nota/Frequência
9iddnz,CC33G,2,Cancelado
